Open,High,Low,Close,Adj Close,Volume,Date,Daily Return,mean_returns_by_weekday
1348.050048828125,1369.6300048828125,1348.050048828125,1366.4200439453125,1366.4200439453125,1204300000,2000-02-29,0.013627086867551208,
1366.4200439453125,1383.4599609375,1366.4200439453125,1379.18994140625,1379.18994140625,1274100000,2000-03-01,0.009345513861218402,
1379.18994140625,1386.56005859375,1370.3499755859375,1381.760009765625,1381.760009765625,1198600000,2000-03-02,0.001863462226787016,
1381.760009765625,1410.8800048828125,1381.760009765625,1409.1700439453125,1409.1700439453125,1150300000,2000-03-03,0.019837044049593633,
1409.1700439453125,1409.739990234375,1384.75,1391.280029296875,1391.280029296875,1029000000,2000-03-06,-0.012695426449990443,
1391.280029296875,1399.2099609375,1349.989990234375,1355.6199951171875,1355.6199951171875,1314100000,2000-03-07,-0.02563109757114057,
1355.6199951171875,1373.7900390625,1346.6199951171875,1366.699951171875,1366.699951171875,1203000000,2000-03-08,0.008173349533495022,
1366.699951171875,1401.8199462890625,1357.8800048828125,1401.68994140625,1401.68994140625,1123000000,2000-03-09,0.025601808359159595,
1401.68994140625,1413.4599609375,1392.0699462890625,1395.0699462890625,1395.0699462890625,1138800000,2000-03-10,-0.004722866963392747,
1395.0699462890625,1398.3900146484375,1364.8399658203125,1383.6199951171875,1383.6199951171875,1016100000,2000-03-13,-0.008207438775620024,
1383.6199951171875,1395.1500244140625,1359.1500244140625,1359.1500244140625,1359.1500244140625,1094000000,2000-03-14,-0.017685470569578254,
1359.1500244140625,1397.989990234375,1356.989990234375,1392.1400146484375,1392.1400146484375,1302800000,2000-03-15,0.02427251564712085,
1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1458.469970703125,1482300000,2000-03-16,0.047646038011081915,
1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1464.469970703125,1295100000,2000-03-17,0.0041139002657062385,
1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,1456.6300048828125,920800000,2000-03-20,-0.005353449355160467,
1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1493.8699951171875,1065900000,2000-03-21,0.025565854135601862,
1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1500.6400146484375,1075000000,2000-03-22,0.004531866597078826,
1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1527.3499755859375,1078300000,2000-03-23,0.017799046191472767,
1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1527.4599609375,1052200000,2000-03-24,7.20105760438905e-05,
1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,1523.8599853515625,901000000,2000-03-27,-0.0023568379388013705,
1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,1507.72998046875,959100000,2000-03-28,-0.01058496517912777,
1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1508.52001953125,1061900000,2000-03-29,0.0005239924076154701,
1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1487.9200439453125,1193400000,2000-03-30,-0.013655752206946925,
1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,2000-03-31,0.007164304394414511,
1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,2000-04-03,0.004931344916619063,
1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,2000-04-04,-0.007463621754109195,
1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,2000-04-05,-0.004923956465537893,
1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,2000-04-06,0.009392397822321596,
1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,2000-04-07,0.009997742088630579,
1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,2000-04-10,-0.007841207399263528,
1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,2000-04-11,-0.0025723483626483024,
1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,2000-04-12,-0.022271188423368282,
1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,2000-04-13,-0.018171059509909937,
1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,2000-04-14,-0.05827793670488546,
1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,2000-04-17,0.033083594440355135,
1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,2000-04-18,0.02866340737013995,
1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,2000-04-19,-0.00980848828193237,
1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,2000-04-20,0.00495286661329386,
1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,2000-04-24,-0.0032624071712881175,
1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,2000-04-25,0.03327595466837896,
1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,2000-04-26,-0.011134091282396064,
1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,2000-04-27,0.002689993591473483,
1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,2000-04-28,-0.008526055934586774,
1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,2000-05-01,0.010892053802276314,
1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,2000-05-02,-0.01495655435893073,
1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,2000-05-03,-0.02156556612723426,
1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,2000-05-04,-0.0039078718057253825,
1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,2000-05-05,0.016359641218557153,
1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,2000-05-08,-0.005905195974303279,
1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,2000-05-09,-0.0084470455954464,
1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,2000-05-10,-0.020599916097947757,
1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,2000-05-11,0.01790246837893128,
1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,2000-05-12,0.009340679350512193,
1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,2000-05-15,0.022097754530216118,
1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,2000-05-16,0.009419189353131463,
1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,2000-05-17,-0.012441672634015521,
1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,2000-05-18,-0.0073146066676795796,
1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,2000-05-19,-0.021054689703017493,
1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,2000-05-22,-0.004428004324930623,
1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,2000-05-23,-0.01917584236203862,
1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,2000-05-24,0.01833524794749475,
1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,2000-05-25,-0.012529951527866068,
1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,2000-05-26,-0.0025334413910176323,
1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,2000-05-30,0.03224186224503356,
1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,2000-05-31,-0.0013005558363676784,
1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,2000-06-01,0.01985786533339695,
1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,2000-06-02,0.01963677088181548,
1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,2000-06-05,-0.0065188286551806085,
1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,2000-06-06,-0.006670645210256287,
1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,2000-06-07,0.009274008017500446,
1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,2000-06-08,-0.006585704044367313,
1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,2000-06-09,-0.00322924643149769,
1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,2000-06-12,-0.007515667345379673,
1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,2000-06-13,0.0162101946101314,
1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,2000-06-14,0.0007486509827663301,
1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,2000-06-15,0.00556934268275433,
1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,2000-06-16,-0.00965018611898738,
1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,2000-06-19,0.01470852029898495,
1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,2000-06-20,-0.00676315533521199,
1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,2000-06-21,0.0021545809926770687,
1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,2000-06-22,-0.01822013689324775,
1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,2000-06-23,-0.007368282751745725,
1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,2000-06-26,0.009594360180085637,
1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,2000-06-27,-0.0032707873744957094,
1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,2000-06-28,0.002943640217300425,
1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,2000-06-29,-0.008543965644911,
1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,2000-06-30,0.00846508975623772,
1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,2000-07-03,0.010270908653456035,
1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,2000-07-05,-0.015862145960052088,
1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,2000-07-06,0.00721881278742309,
1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,2000-07-07,0.015260820774855244,
1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,2000-07-10,-0.002217884402412218,
1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,2000-07-11,0.0035646099829429456,
1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,2000-07-12,0.008130327253255576,
1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,2000-07-13,0.0019558461197182186,
1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,2000-07-14,0.009452892670027913,
1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,2000-07-17,0.0003377592896738335,
1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,1493.739990234375,908300000,2000-07-18,-0.011089116848368552,
1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,1481.9599609375,909400000,2000-07-19,-0.007886264928226638,
1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1495.5699462890625,1064600000,2000-07-20,0.009183773995454336,
1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,1480.18994140625,968300000,2000-07-21,-0.01028370817491664,
1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,1464.2900390625,880300000,2000-07-24,-0.010741798669868241,
1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,1474.469970703125,969400000,2000-07-25,0.006952127904347849,
1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1452.4200439453125,1235800000,2000-07-26,-0.01495447665665084,
1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1449.6199951171875,1156400000,2000-07-27,-0.0019278505827550196,
1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,1419.8900146484375,980000000,2000-07-28,-0.020508809597612254,
1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,1430.8299560546875,952600000,2000-07-31,0.007704780858649007,
1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,1438.0999755859375,938700000,2000-08-01,0.0050809807975338295,
1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,1438.699951171875,994500000,2000-08-02,0.00041720019200552905,
1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1452.56005859375,1095600000,2000-08-03,0.009633772080540837,
1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,1462.9300537109375,956000000,2000-08-04,0.007139116249160082,
1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1479.3199462890625,854800000,2000-08-07,0.01120346973291686,
1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,1482.800048828125,992200000,2000-08-08,0.002352501598989809,
1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1472.8699951171875,1054000000,2000-08-09,-0.006696825859147548,
1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,1460.25,940800000,2000-08-10,-0.008568302130551153,
1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,1471.8399658203125,835500000,2000-08-11,0.00793697368280255,
1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1491.56005859375,783800000,2000-08-14,0.013398258799452334,
1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,1484.4300537109375,895900000,2000-08-15,-0.004780233180509463,
1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,1479.8499755859375,929800000,2000-08-16,-0.0030854118815165643,
1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,1496.0699462890625,922400000,2000-08-17,0.010960550711704986,
1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,1491.719970703125,821400000,2000-08-18,-0.0029076017446426627,
1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,1499.47998046875,731600000,2000-08-21,0.0052020552905565065,
1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,1498.1300048828125,818800000,2000-08-22,-0.000900295838238141,
1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,1505.969970703125,871000000,2000-08-23,0.005233167879129308,
1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,1508.31005859375,837100000,2000-08-24,0.0015538742047640497,
1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,1506.449951171875,685600000,2000-08-25,-0.001233239420022958,
1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,1514.0899658203125,733600000,2000-08-28,0.005071535660706283,
1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,1509.8399658203125,795600000,2000-08-29,-0.002806966624138041,
1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,1502.5899658203125,818400000,2000-08-30,-0.004801833415544188,
1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1517.6800537109375,1056600000,2000-08-31,0.010042718395491868,
1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,1520.77001953125,767700000,2000-09-01,0.0020359797262652357,
1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,1507.0799560546875,838500000,2000-09-05,-0.009002060338342388,
1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,1492.25,995100000,2000-09-06,-0.009840191952064758,
1492.25,1505.3399658203125,1492.25,1502.510009765625,1502.510009765625,985500000,2000-09-07,0.006875530082509629,
1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,1494.5,961000000,2000-09-08,-0.0053310857921502475,
1494.5,1506.760009765625,1483.010009765625,1489.260009765625,1489.260009765625,899300000,2000-09-11,-0.0035061828266143014,
1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,1481.989990234375,991200000,2000-09-12,-0.00488163214185422,
1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1484.9100341796875,1068300000,2000-09-13,0.001970353352285903,
1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1480.8699951171875,1014000000,2000-09-14,-0.002720729855348991,
1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1465.81005859375,1268400000,2000-09-15,-0.010169654711820741,
1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,1444.510009765625,962500000,2000-09-18,-0.014531247553697058,
1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1459.9000244140625,1024900000,2000-09-19,0.010654141919677285,
1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1451.3399658203125,1104000000,2000-09-20,-0.005863455339817247,
1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1449.050048828125,1105400000,2000-09-21,-0.0015777950350132075,
1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1448.719970703125,1185500000,2000-09-22,-0.0002277893198147085,
1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,1439.030029296875,982400000,2000-09-25,-0.006688622785773424,
1439.030029296875,1448.0400390625,1425.25,1427.2099609375,1427.2099609375,1106600000,2000-09-26,-0.008213913621490154,
1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,1426.5699462890625,1174700000,2000-09-27,-0.0004484376272270163,
1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,1458.2900390625,1206200000,2000-09-28,0.02223521731685918,
1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,1436.510009765625,1197100000,2000-09-29,-0.014935320624473891,
1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,1436.22998046875,1051200000,2000-10-02,-0.00019493724023589287,
1436.22998046875,1454.8199462890625,1425.280029296875,1426.4599609375,1426.4599609375,1098100000,2000-10-03,-0.006802545319421149,
1426.4599609375,1439.989990234375,1416.31005859375,1434.3199462890625,1434.3199462890625,1167400000,2000-10-04,0.005510133874628176,
1434.3199462890625,1444.1700439453125,1431.800048828125,1436.280029296875,1436.280029296875,1176100000,2000-10-05,0.001366559122937483,
1436.280029296875,1443.300048828125,1397.06005859375,1408.989990234375,1408.989990234375,1150100000,2000-10-06,-0.01900050025471689,
1408.989990234375,1409.68994140625,1392.47998046875,1402.030029296875,1402.030029296875,716600000,2000-10-09,-0.004939680896059673,
1402.030029296875,1408.8299560546875,1383.8499755859375,1387.02001953125,1387.02001953125,1044000000,2000-10-10,-0.010705911750800823,
1387.02001953125,1387.02001953125,1349.6700439453125,1364.5899658203125,1364.5899658203125,1387500000,2000-10-11,-0.016171398678526572,
1364.5899658203125,1374.9300537109375,1328.06005859375,1329.780029296875,1329.780029296875,1388600000,2000-10-12,-0.025509447816078445,
1329.780029296875,1374.1700439453125,1327.0799560546875,1374.1700439453125,1374.1700439453125,1223900000,2000-10-13,0.03338147187539642,
1374.1700439453125,1379.47998046875,1365.06005859375,1374.6199951171875,1374.6199951171875,1005400000,2000-10-16,0.00032743485703057296,
1374.6199951171875,1380.989990234375,1342.3399658203125,1349.969970703125,1349.969970703125,1161500000,2000-10-17,-0.017932246367448723,
1349.969970703125,1356.6500244140625,1305.7900390625,1342.1300048828125,1342.1300048828125,1441700000,2000-10-18,-0.005807511270957466,
1342.1300048828125,1389.9300537109375,1342.1300048828125,1388.760009765625,1388.760009765625,1297900000,2000-10-19,0.03474328471397525,
1388.760009765625,1408.469970703125,1382.18994140625,1396.9300537109375,1396.9300537109375,1177400000,2000-10-20,0.005882977539575895,
1396.9300537109375,1406.9599609375,1387.75,1395.780029296875,1395.780029296875,1046800000,2000-10-23,-0.0008232512508464795,
1395.780029296875,1415.6400146484375,1388.1300048828125,1398.1300048828125,1398.1300048828125,1158600000,2000-10-24,0.001683628893244249,
1398.1300048828125,1398.1300048828125,1362.2099609375,1364.9000244140625,1364.9000244140625,1315600000,2000-10-25,-0.023767446770113,
1364.9000244140625,1372.719970703125,1337.81005859375,1364.43994140625,1364.43994140625,1303800000,2000-10-26,-0.0003370818371917217,
1364.43994140625,1384.5699462890625,1364.1300048828125,1379.5799560546875,1379.5799560546875,1086300000,2000-10-27,0.011096138561315971,
1379.5799560546875,1406.3599853515625,1376.8599853515625,1398.6600341796875,1398.6600341796875,1186500000,2000-10-30,0.013830353247205052,
1398.6600341796875,1432.219970703125,1398.6600341796875,1429.4000244140625,1429.4000244140625,1366400000,2000-10-31,0.021978171595075313,
1429.4000244140625,1429.5999755859375,1410.449951171875,1421.219970703125,1421.219970703125,1206800000,2000-11-01,-0.0057227183232284595,
1421.219970703125,1433.4000244140625,1421.219970703125,1428.3199462890625,1428.3199462890625,1167700000,2000-11-02,0.004995690837657607,
1428.3199462890625,1433.2099609375,1420.9200439453125,1426.68994140625,1426.68994140625,997700000,2000-11-03,-0.0011412043128343763,
1428.760009765625,1438.4599609375,1427.719970703125,1432.18994140625,1432.18994140625,930900000,2000-11-06,0.003855077294915743,
1432.18994140625,1436.219970703125,1423.260009765625,1431.8699951171875,1431.8699951171875,880900000,2000-11-07,-0.00022339654805025866,
1431.8699951171875,1437.280029296875,1408.780029296875,1409.280029296875,1409.280029296875,909300000,2000-11-08,-0.015776548078628938,
